tweet_user_x,tweet_id,tweet_url,tweet_text,Number_of_panels,type_of_image,scale,type_of_subject,attributes_of_subject,contains_words,face_posture_emotion,narrative_old,narrative,emotional_appeal,intent,actor,Notes,Labeler,overlap,date,retweet_count,favorite_count,followers_int,tweet_user_y,Number_of_panels_b,type_of_image_ar,type_of_image_illustration,type_of_image_screenshot,scale_ar,scale_other,scale_closeup,scale_long,type_of_subject_ar,type_of_subject_text,type_of_subject_object,type_of_subject_scene,type_of_subject_creature,type_of_subject_other,attributes_of_subject_ar,attributes_of_subject_posture,attributes_of_subject_na,attributes_of_subject_poster,attributes_of_subject_scene,contains_words_ar,contains_words_no,face_posture_emotion_ar,face_posture_emotion_neutral,face_posture_emotion_positive,face_posture_emotion_negative,narrative_ar,narrative_hero,narrative_fool,narrative_villain,narrative_victim,narrative_other,emotional_appeal_ar,emotional_appeal_pride,emotional_appeal_humor,emotional_appeal_outrage,emotional_appeal_compassion,emotional_appeal_fear,emotional_appeal_encouragement,emotional_appeal_sadness,emotional_appeal_gratitude,emotional_appeal_hope,emotional_appeal_thankfulness,intent_ar,intent_info,intent_call_to_action,actor_ar,actor_ukr_military,actor_rus_military,actor_ukr_civilians,actor_russia,actor_putin,actor_ukraine,actor_zelensky,actor_west,tweet_user_DefenceU,tweet_user_uamemesforces,tweet_user_OFFICIAL,sample_weight,tweet_user_Ukraine,day,days_from_start,followers_log,np.log2(followers_int + 1),actor_simplified
uamemesforces,1514275937218617350,https://twitter.com/uamemesforces/status/1514275937218617350,https://t.co/XIQMFMASpG,multiple,photo,medium,"character, text",posture,yes,positive,villain,"victim, villain, villain",outrage,info,"ukraine, russia, rus media",,Arthur,,2022-04-13 16:14:51+00:00,5279,23621,134007.41404960537,uamemesforces,1,['photo'],0,0,['medium'],0,0,0,"['character', 'text']",1,0,0,0,0,['posture'],1,0,0,0,['yes'],0,['positive'],0,1,0,"['victim', 'villain', 'villain']",0,0,1,1,0,['outrage'],0,0,1,0,0,0,0,0,0,0,['info'],1,0,"['ukraine', 'russia', 'rus media']",0,0,0,1,0,1,0,False,0,1,0,0.775346462436178,0,2022-04-13,49.0,17.031964061138858,17.031964061138858,Russia
uamemesforces,1501181573064019972,https://twitter.com/uamemesforces/status/1501181573064019972,https://t.co/krvFoYxl9f,single,photo,medium,character,posture,yes,negative,victim,victim,"humor,outrage,compassion",other,ukr civilians,,Corrdao,,2022-03-08 13:02:32+00:00,1130,8839,21446.58105919097,uamemesforces,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['yes'],0,['negative'],0,0,1,['victim'],0,0,0,1,0,"['humor', 'outrage', 'compassion']",0,1,1,1,0,0,0,0,0,0,['other'],0,0,['ukr civilians'],0,0,1,0,0,0,0,False,0,1,0,0.775346462436178,0,2022-03-08,13.0,14.388527323745217,14.388527323745217,Ukr civil.
DefenceU,1527527741008056321,https://twitter.com/DefenceU/status/1527527741008056321,❗️Загальні бойові втрати противника з 24.02 по 20.05 / The total combat losses of the enemy from 24.02 to 20.05 ➡️ https://t.co/FDGXoDQNra,single,illustration,other,text,poster,yes,na,"hero, fool","fool, hero",pride,info,"rus military, ukr military",,Yelena,,2022-05-20 05:52:48+00:00,153,1024,1085531.425166753,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,"['fool', 'hero']",1,1,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,"['rus military', 'ukr military']",1,1,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-05-20,86.0,20.049971389637992,20.049971389637992,Ukr milit.
DefenceU,1502642701279416324,https://twitter.com/DefenceU/status/1502642701279416324,"❗️Як не стати помічником ворога ❗️
@GeneralStaffUA",multiple,illustration,other,text,poster,yes,na,,none,none,info,ukr civilians,,Arthur,,2022-03-12 13:48:32+00:00,292,631,720566.1289291416,DefenceU,1,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,['none'],0,0,0,0,0,['none'],0,0,0,0,0,0,0,0,0,0,['info'],1,0,['ukr civilians'],0,0,1,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-03-12,17.0,19.45877331436058,19.45877331436058,Ukr civil.
uamemesforces,1505220050080391181,https://twitter.com/uamemesforces/status/1505220050080391181,https://t.co/cVn7o3x6Vs,multiple,illustration,closeup,character,facial expression,yes,neutral,fool,fool,humor,other,rus military,,Yelena,,2022-03-19 16:30:00+00:00,403,4629,85586.38734159882,uamemesforces,1,['illustration'],1,0,['closeup'],0,1,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['neutral'],1,0,0,['fool'],0,1,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['rus military'],0,1,0,0,0,0,0,False,0,1,0,0.775346462436178,0,2022-03-19,24.0,16.385110587853294,16.385110587853294,Rus milit.
DefenceU,1521481351014359040,https://twitter.com/DefenceU/status/1521481351014359040,"💬Президент України Володимир Зеленський: 

Увесь вільний світ обʼєднався, щоб ніхто не виправдовував нацизм. Щоб ніхто не вбивав дітей. Щоб ніхто не руйнував мирні міста, як це робить Росія.

📸 Paula Bronstein, Carol Guzy, Evgeniy Maloletka, David Guttenfelder.",multiple,photo,long,scene,na,no,na,victim,victim,outrage,other,ukr civilians,,Yelena,,2022-05-03 13:26:36+00:00,202,1089,1033008.0,DefenceU,1,['photo'],0,0,['long'],0,0,1,['scene'],0,0,1,0,0,['na'],0,1,0,0,['no'],1,['na'],0,0,0,['victim'],0,0,0,1,0,['outrage'],0,0,1,0,0,0,0,0,0,0,['other'],0,0,['ukr civilians'],0,0,1,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-05-03,69.0,19.978421392935477,19.978421392935477,Ukr civil.
uamemesforces,1500041904469286913,https://twitter.com/uamemesforces/status/1500041904469286913,https://t.co/8PrtMMDsJ8,single,photo,medium,character,posture,yes,neutral,victim,"victim, villain",outrage,other,"ukr gov, rus gov",,Yelena,,2022-03-05 09:33:54+00:00,150,1138,3346.174885585985,uamemesforces,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['yes'],0,['neutral'],1,0,0,"['victim', 'villain']",0,0,1,1,0,['outrage'],0,0,1,0,0,0,0,0,0,0,['other'],0,0,"['ukr gov', 'rus gov']",0,0,0,0,0,0,0,False,0,1,0,0.775346462436178,0,2022-03-05,10.0,11.70872821661756,11.70872821661756,none
uamemesforces,1526542652421947392,https://twitter.com/uamemesforces/status/1526542652421947392,https://t.co/YqL1QXqg8q,multiple,illustration,medium,character,posture,yes,neutral,villain,villain,outrage,other,putin,,Yelena,,2022-05-17 12:38:24+00:00,506,7016,187683.33958127143,uamemesforces,1,['illustration'],1,0,['medium'],0,0,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['yes'],0,['neutral'],1,0,0,['villain'],0,0,1,0,0,['outrage'],0,0,1,0,0,0,0,0,0,0,['other'],0,0,['putin'],0,0,0,0,1,0,0,False,0,1,0,0.775346462436178,0,2022-05-17,83.0,17.517948750865575,17.517948750865575,Putin
DefenceU,1514591017961414659,https://twitter.com/DefenceU/status/1514591017961414659,"RT @DI_Ukraine: Мобілізованих росіян забезпечують списаними бронежилетами

Подробиці: https://t.co/PIUWynd6X1",multiple,photo,closeup,object,na,no,na,fool,fool,outrage,other,rus military,,Yelena,,2022-04-14 13:06:53+00:00,382,0,951275.1686367212,DefenceU,1,['photo'],0,0,['closeup'],0,1,0,['object'],0,1,0,0,0,['na'],0,1,0,0,['no'],1,['na'],0,0,0,['fool'],0,1,0,0,0,['outrage'],0,0,1,0,0,0,0,0,0,0,['other'],0,0,['rus military'],0,1,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-04-14,50.0,19.859504710667334,19.859504710667334,Rus milit.
uamemesforces,1505673035717611521,https://twitter.com/uamemesforces/status/1505673035717611521,https://t.co/61UEr9SMVV,single,illustration,closeup,character,facial expression,yes,negative,fool,fool,humor,other,russia,,Gianmarco,,2022-03-20 22:30:00+00:00,99,1554,89485.51961897872,uamemesforces,0,['illustration'],1,0,['closeup'],0,1,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['negative'],0,0,1,['fool'],0,1,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['russia'],0,0,0,1,0,0,0,False,0,1,0,0.775346462436178,0,2022-03-20,25.0,16.44938274858982,16.44938274858982,Russia
uamemesforces,1502258338716860419,https://twitter.com/uamemesforces/status/1502258338716860419,https://t.co/y4i4W4WD4m,multiple,photo,medium,character,facial expression,yes,neutral,fool,fool,humor,other,putin,,Gianmarco,overlap,2022-03-11 12:21:13+00:00,340,2477,38547.96695668019,uamemesforces,1,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['neutral'],1,0,0,['fool'],0,1,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['putin'],0,0,0,0,1,0,0,False,0,1,0,0.775346462436178,0,2022-03-11,16.0,15.23440457856281,15.23440457856281,Putin
uamemesforces,1501120206302855171,https://twitter.com/uamemesforces/status/1501120206302855171,https://t.co/5PvUcAgNnK,multiple,"photo, illustration",medium,"object, character",facial expression,yes,neutral,fool,fool,humor,other,rus military,,Gianmarco,,2022-03-08 08:58:41+00:00,129,1334,20471.941754006777,uamemesforces,1,"['photo', 'illustration']",1,0,['medium'],0,0,0,"['object', 'character']",0,1,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['neutral'],1,0,0,['fool'],0,1,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['rus military'],0,1,0,0,0,0,0,False,0,1,0,0.775346462436178,0,2022-03-08,13.0,14.321430797445153,14.321430797445153,Rus milit.
uamemesforces,1500479172363399171,https://twitter.com/uamemesforces/status/1500479172363399171,https://t.co/1wXDuDM4gY,single,photo,medium,character,facial expression,yes,negative,fool,fool,humor,other,rus military,,Corrdao,,2022-03-06 14:31:26+00:00,86,948,10290.887949904602,uamemesforces,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['negative'],0,0,1,['fool'],0,1,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['rus military'],0,1,0,0,0,0,0,False,0,1,0,0.775346462436178,0,2022-03-06,11.0,13.3292200348744,13.3292200348744,Rus milit.
DefenceU,1502517575288336385,https://twitter.com/DefenceU/status/1502517575288336385,❗️Оперативна інформація станом на 06.00 12.03.2022 щодо російського вторгнення ➡️ https://t.co/vC2Ri23xis,single,illustration,other,text,poster,yes,na,"hero, villain","hero, villain",pride,info,"ukr military, russia",,Yelena,,2022-03-12 05:31:20+00:00,71,323,716358.1170411992,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,"['hero', 'villain']",1,0,1,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,"['ukr military', 'russia']",1,0,0,1,0,0,0,False,1,0,1,0.6384384384384384,0,2022-03-12,17.0,19.450323478811296,19.450323478811296,Ukr milit.
uamemesforces,1520040203980656640,https://twitter.com/uamemesforces/status/1520040203980656640,https://t.co/Sll4ciPnM8,multiple,photo,medium,character,posture,yes,negative,fool,fool,humor,other,rus civilians,,Yelena,,2022-04-29 14:00:00+00:00,268,3477,159230.34355908184,uamemesforces,1,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['yes'],0,['negative'],0,0,1,['fool'],0,1,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['rus civilians'],0,0,0,0,0,0,0,False,0,1,0,0.775346462436178,0,2022-04-29,65.0,17.280764822544633,17.280764822544633,none
uamemesforces,1517983972210491392,https://twitter.com/uamemesforces/status/1517983972210491392,https://t.co/fsXdAQ6uBL,single,photo,medium,character,posture,yes,positive,hero,hero,humor,other,zelensky,,Yelena,,2022-04-23 21:49:16+00:00,215,2807,150232.81108680414,uamemesforces,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['yes'],0,['positive'],0,1,0,['hero'],1,0,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['zelensky'],0,0,0,0,0,0,1,False,0,1,0,0.775346462436178,0,2022-04-23,59.0,17.196850011642017,17.196850011642017,Zelensky
uamemesforces,1502843952524898311,https://twitter.com/uamemesforces/status/1502843952524898311,https://t.co/fJYm183Co0,single,illustration,closeup,character,posture,yes,positive,villain,villain,"humor, outrage",other,rus military,,Corrdao,,2022-03-13 03:08:14+00:00,119,1332,47848.77444961435,uamemesforces,0,['illustration'],1,0,['closeup'],0,1,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['yes'],0,['positive'],0,1,0,['villain'],0,0,1,0,0,"['humor', 'outrage']",0,1,1,0,0,0,0,0,0,0,['other'],0,0,['rus military'],0,1,0,0,0,0,0,False,0,1,0,0.775346462436178,0,2022-03-13,18.0,15.546224503817912,15.546224503817912,Rus milit.
uamemesforces,1499433530581037060,https://twitter.com/uamemesforces/status/1499433530581037060,https://t.co/vf4VVGN3MZ,multiple,photo,long,scene,na,yes,na,hero,"hero, hero",pride,other,"finland, ukraine",,Gianmarco,,2022-03-03 17:16:26+00:00,68,688,192.5482467392569,uamemesforces,1,['photo'],0,0,['long'],0,0,1,['scene'],0,0,1,0,0,['na'],0,1,0,0,['yes'],0,['na'],0,0,0,"['hero', 'hero']",1,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['other'],0,0,"['finland', 'ukraine']",0,0,0,0,0,1,0,True,0,1,0,0.775346462436178,0,2022-03-03,8.0,7.596549428781669,7.596549428781669,Ukraine
uamemesforces,1499798701862264833,https://twitter.com/uamemesforces/status/1499798701862264833,https://t.co/2cJoVqbiCM,single,photo,closeup,object,na,yes,na,hero,hero,humor,other,ukr military,,Corrdao,,2022-03-04 17:27:30+00:00,521,5312,233.6469362833168,uamemesforces,0,['photo'],0,0,['closeup'],0,1,0,['object'],0,1,0,0,0,['na'],0,1,0,0,['yes'],0,['na'],0,0,0,['hero'],1,0,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['ukr military'],1,0,0,0,0,0,0,False,0,1,0,0.775346462436178,0,2022-03-04,9.0,7.87434781341505,7.87434781341505,Ukr milit.
uamemesforces,1509234739361861633,https://twitter.com/uamemesforces/status/1509234739361861633,https://t.co/9eRJFGoX6l,single,illustration,medium,character,posture,no,negative,"hero, fool","hero, fool",pride,other,"zelensky, putin",,Yelena,,2022-03-30 18:22:56+00:00,247,2764,108695.79118917936,uamemesforces,0,['illustration'],1,0,['medium'],0,0,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['no'],1,['negative'],0,0,1,"['hero', 'fool']",1,1,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['other'],0,0,"['zelensky', 'putin']",0,0,0,0,1,0,1,False,0,1,0,0.775346462436178,0,2022-03-30,35.0,16.729949825990737,16.729949825990737,Putin
DefenceU,1508648017691394050,https://twitter.com/DefenceU/status/1508648017691394050,❗️Оперативна інформація станом на 06.00 29.03.2022 щодо російського вторгнення ➡️ https://t.co/43MKrO6CU4,single,illustration,other,text,poster,yes,na,,none,pride,info,"ukraine, russia",,Yelena,overlap,2022-03-29 03:31:31+00:00,66,341,845629.6922989078,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,['none'],0,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,"['ukraine', 'russia']",0,0,0,1,0,1,0,False,1,0,1,0.6384384384384384,0,2022-03-29,34.0,19.689668214950988,19.689668214950988,Russia
uamemesforces,1511445690123276290,https://twitter.com/uamemesforces/status/1511445690123276290,https://t.co/I6uQdlVxpu,single,illustration,long,character,"facial expression, posture",yes,positive,villain,"villain, villain",outrage,other,"rus civilians, rus military",,Arthur,,2022-04-05 20:48:28+00:00,4322,21110,120620.70295463513,uamemesforces,0,['illustration'],1,0,['long'],0,0,1,['character'],0,0,0,0,0,"['facial expression', 'posture']",1,0,0,0,['yes'],0,['positive'],0,1,0,"['villain', 'villain']",0,0,1,0,0,['outrage'],0,0,1,0,0,0,0,0,0,0,['other'],0,0,"['rus civilians', 'rus military']",0,1,0,0,0,0,0,False,0,1,0,0.775346462436178,0,2022-04-05,41.0,16.880129983068265,16.880129983068265,Rus milit.
DefenceU,1518504327656230913,https://twitter.com/DefenceU/status/1518504327656230913,"Втрати ворога в інфографіці 👇
@armyinformcomua",single,illustration,other,text,poster,yes,na,"hero, fool","fool, hero",pride,info,"rus military, ukr military",summary of russian losses,Yelena,,2022-04-25 08:16:58+00:00,503,2673,997188.6139410188,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,"['fool', 'hero']",1,1,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,"['rus military', 'ukr military']",1,1,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-04-25,61.0,19.92750833119942,19.92750833119942,Ukr milit.
DefenceU,1551215123414540288,https://twitter.com/DefenceU/status/1551215123414540288,"Five months that changed the world.
Five months of Ukraine’s resilience, bravery and strength.
Five months of russia’s failure, hatred, and terrorism.",single,illustration,medium,character,posture,yes,neutral,hero,hero,pride,other,ukr military,,Yelena,,2022-07-24 14:38:00+00:00,2079,11675,1178242.0,DefenceU,0,['illustration'],1,0,['medium'],0,0,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['yes'],0,['neutral'],1,0,0,['hero'],1,0,0,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['other'],0,0,['ukr military'],1,0,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-07-24,151.0,20.168205679580232,20.168205679580232,Ukr milit.
uamemesforces,1501165913772634121,https://twitter.com/uamemesforces/status/1501165913772634121,https://t.co/pdmTYtWJQs,multiple,photo,medium,character,facial expression,yes,negative,fool,fool,humor,other,china,,Yelena,,2022-03-08 12:00:18+00:00,983,8805,21197.841863951115,uamemesforces,1,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['negative'],0,0,1,['fool'],0,1,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['china'],0,0,0,0,0,0,0,False,0,1,0,0.775346462436178,0,2022-03-08,13.0,14.371697829112726,14.371697829112726,none
DefenceU,1509103101596286979,https://twitter.com/DefenceU/status/1509103101596286979,❗️Оперативна інформація станом на 12.00 30.03.2022 щодо російського вторгнення ➡️ https://t.co/Jk4cgx50L3,single,illustration,other,text,poster,yes,na,"hero, villain","hero, villain",pride,info,"ukr military, russia",,Yelena,,2022-03-30 09:39:51+00:00,53,285,851350.9967320262,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,"['hero', 'villain']",1,0,1,0,0,['pride'],1,0,0,0,0,0,0,0,0,0,['info'],1,0,"['ukr military', 'russia']",1,0,0,1,0,0,0,False,1,0,1,0.6384384384384384,0,2022-03-30,35.0,19.699396220853057,19.699396220853057,Ukr milit.
uamemesforces,1505265349423296512,https://twitter.com/uamemesforces/status/1505265349423296512,https://t.co/jZAnbqAM28,single,photo,closeup,text,na,yes,na,hero,hero,humor,other,ukraine,,Yelena,,2022-03-19 19:30:00+00:00,55,768,86305.82582809929,uamemesforces,0,['photo'],0,0,['closeup'],0,1,0,['text'],1,0,0,0,0,['na'],0,1,0,0,['yes'],0,['na'],0,0,0,['hero'],1,0,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['ukraine'],0,0,0,0,0,1,0,False,0,1,0,0.775346462436178,0,2022-03-19,24.0,16.3971870432286,16.3971870432286,Ukraine
DefenceU,1508034668691656711,https://twitter.com/DefenceU/status/1508034668691656711,"💬@ZelenskyyUa 
Everyone on the planet needs to know what Russia is doing. So that the responsibility for crimes against the Ukrainian people becomes inevitable and as severe as possible for the Russian military.",multiple,photo,"medium, long",scene,na,no,na,victim,victim,outrage,other,ukr civilians,,Yelena,,2022-03-27 10:54:17+00:00,1644,4740,837004.1091134534,DefenceU,1,['photo'],0,0,"['medium', 'long']",0,0,1,['scene'],0,0,1,0,0,['na'],0,1,0,0,['no'],1,['na'],0,0,0,['victim'],0,0,0,1,0,['outrage'],0,0,1,0,0,0,0,0,0,0,['other'],0,0,['ukr civilians'],0,0,1,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-03-27,32.0,19.674876903508903,19.674876903508903,Ukr civil.
DefenceU,1506273672952262659,https://twitter.com/DefenceU/status/1506273672952262659,"💬Президент України @ZelenskyyUa:

Що ще мають зробити окупанти, скільки ще людей вони мають убити, щоб лідери Заходу, лідери @NATO відповіли позитивно на український запит про безпольотну зону чи про надання нашій державі літаків, яких ми так потребуємо?",multiple,photo,long,scene,posture,no,negative,victim,victim,outrage,other,ukr civilians,,Yelena,,2022-03-22 14:16:43+00:00,394,1369,811578.0994525539,DefenceU,1,['photo'],0,0,['long'],0,0,1,['scene'],0,0,1,0,0,['posture'],1,0,0,0,['no'],1,['negative'],0,0,1,['victim'],0,0,0,1,0,['outrage'],0,0,1,0,0,0,0,0,0,0,['other'],0,0,['ukr civilians'],0,0,1,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-03-22,27.0,19.63037218637168,19.63037218637168,Ukr civil.
DefenceU,1534414958150270976,https://twitter.com/DefenceU/status/1534414958150270976,"#хвилина_мовчання 🕯
🕘 09:00 
08.06.2022 
Не забудемо! Не пробачимо!",single,illustration,other,text,poster,yes,na,victim,victim,compassion,other,ukr civilians,,Yelena,,2022-06-08 06:00:08+00:00,125,796,1107741.788020121,DefenceU,0,['illustration'],1,0,['other'],1,0,0,['text'],1,0,0,0,0,['poster'],0,0,1,0,['yes'],0,['na'],0,0,0,['victim'],0,0,0,1,0,['compassion'],0,0,0,1,0,0,0,0,0,0,['other'],0,0,['ukr civilians'],0,0,1,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-06-08,105.0,20.0791915034859,20.0791915034859,Ukr civil.
DefenceU,1540605717329100802,https://twitter.com/DefenceU/status/1540605717329100802,"An emotional reunion of a child with her mother, who serves in the #UAarmy. Millions of Ukrainian children are waiting for the victorious return of their parents from the war.
Together we can bring this day closer! 
#StandWithUkraine
Music by @okeanelzy",single,photo,medium,character,facial expression,no,positive,hero,"hero, hero",compassion,other,"ukr civilians, ukr military",,Yelena,,2022-06-25 08:00:00+00:00,1361,8569,1126002.0,DefenceU,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['no'],1,['positive'],0,1,0,"['hero', 'hero']",1,0,0,0,0,['compassion'],0,0,0,1,0,0,0,0,0,0,['other'],0,0,"['ukr civilians', 'ukr military']",1,0,1,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-06-25,122.0,20.10277924050729,20.10277924050729,Ukr milit.
uamemesforces,1516541174001156102,https://twitter.com/uamemesforces/status/1516541174001156102,https://t.co/EnetY9dmNB,single,photo,medium,character,facial expression,yes,positive,other,other,humor,call to action,,,Gianmarco,,2022-04-19 22:16:06+00:00,2562,27222,143919.50343767655,uamemesforces,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['facial expression'],0,0,0,0,['yes'],0,['positive'],0,1,0,['other'],0,0,0,0,1,['humor'],0,1,0,0,0,0,0,0,0,0,['call to action'],0,1,[],0,0,0,0,0,0,0,False,0,1,0,0.775346462436178,0,2022-04-19,55.0,17.13491261273257,17.13491261273257,none
DefenceU,1510335179096743937,https://twitter.com/DefenceU/status/1510335179096743937,"Not every military trophy reaches russia. Hundreds of cars with loot from the suburbs of Kyiv – from children's toys, carpets to, as in this photo, washing machines, were grabbed in the last few days by retreating russian troops.",single,photo,medium,scene,na,no,na,villain,villain,outrage,other,rus military,,Yelena,,2022-04-02 19:15:42+00:00,1140,3766,866922.0,DefenceU,0,['photo'],0,0,['medium'],0,0,0,['scene'],0,0,1,0,0,['na'],0,1,0,0,['no'],1,['na'],0,0,0,['villain'],0,0,1,0,0,['outrage'],0,0,1,0,0,0,0,0,0,0,['other'],0,0,['rus military'],0,1,0,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-04-02,38.0,19.72554433356859,19.72554433356859,Rus milit.
uamemesforces,1499340011472404480,https://twitter.com/uamemesforces/status/1499340011472404480,https://t.co/9CLdSLTXEG,single,photo,medium,character,posture,yes,"negative, positive",fool,"fool, hero",humor,other,"rus military, ukr civilians",,Yelena,,2022-03-03 11:04:49+00:00,64,833,182.02291502046944,uamemesforces,0,['photo'],0,0,['medium'],0,0,0,['character'],0,0,0,0,0,['posture'],1,0,0,0,['yes'],0,"['negative', 'positive']",0,1,1,"['fool', 'hero']",1,1,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,"['rus military', 'ukr civilians']",0,1,1,0,0,0,0,False,0,1,0,0.775346462436178,0,2022-03-03,8.0,7.5158804793591205,7.5158804793591205,Rus milit.
DefenceU,1510661467665846276,https://twitter.com/DefenceU/status/1510661467665846276,"“Місто-герой. Гостомель. «Визволителі» прийшли зі своїм «руським миром» у мирне, вільне Українське місто зі щасливими родинами. Сьогодні ж увесь світ бачить результати цього визволення” - @oleksiireznikov ➡️ https://t.co/3NMCU9k8RF",multiple,photo,"medium, long",character,posture,no,neutral,"victim, hero","victim, hero",outrage,other,"ukr civilians, ukr military",,Yelena,overlap,2022-04-03 16:52:15+00:00,290,1720,888719.5992877026,DefenceU,1,['photo'],0,0,"['medium', 'long']",0,0,1,['character'],0,0,0,0,0,['posture'],1,0,0,0,['no'],1,['neutral'],1,0,0,"['victim', 'hero']",1,0,0,1,0,['outrage'],0,0,1,0,0,0,0,0,0,0,['other'],0,0,"['ukr civilians', 'ukr military']",1,0,1,0,0,0,0,False,1,0,1,0.6384384384384384,0,2022-04-03,39.0,19.761370402627733,19.761370402627733,Ukr milit.
uamemesforces,1498241804646420490,https://twitter.com/uamemesforces/status/1498241804646420490,https://t.co/Wm1u1PtyJm,multiple,illustration,medium,character,"posture, facial expression",yes,negative,fool,fool,humor,other,rus military,,Arthur,,2022-02-28 10:20:56+00:00,18,187,147.0,uamemesforces,1,['illustration'],1,0,['medium'],0,0,0,['character'],0,0,0,0,0,"['posture', 'facial expression']",1,0,0,0,['yes'],0,['negative'],0,0,1,['fool'],0,1,0,0,0,['humor'],0,1,0,0,0,0,0,0,0,0,['other'],0,0,['rus military'],0,1,0,0,0,0,0,False,0,1,0,0.775346462436178,0,2022-02-28,5.0,7.20945336562895,7.20945336562895,Rus milit.
